Project_ID,Issue_Key,Type,Status,Priority,Title,Description,Description_Text,Description_Code,Story_Point
1,XD-2471,FEATURE,Done,MEDIUM,"""Kafka Bus: Concurrency and compression support""","""As a user, I'd like to have concurrency and compression support for Kafka so that I can increase performance throughput and/or increase responsiveness  *Things to consider:* * make global configuration options be """"defaults"""" and allow per-deployment overrides * add options for  ** concurrency ** compression support""","""""""As a user, I'd like to have concurrency and compression support for Kafka so that I can increase performance throughput and/or increase responsiveness  *Things to consider:* * make global configuration options be """"""""defaults"""""""" and allow per-deployment overrides * add options for  ** concurrency ** compression support""""""",,3.0
1,XD-2469,FEATURE,Done,MEDIUM,"""Parent Modules""","""Thinking about the UBS(?) scenario that MP described. They want all their Cassandra modules to share a connection, leading to the need for a parent context for those modules. We could introduce a parent module for this purpose. The module declares a parent in its properties which likely ends up as a parent module definition in the module definition. When the child module is deployed, its parent must be deployed first if it is not already (i.e., parent is a singleton per container). The module sets that as it's parent context.  We would have to make sure things happen in the correct order so the global context is the parent of the parent (ad infinitum). The alternative is to add a module parent context to the XD hierarchy which is extensible, but this is more elegant IMHO.  Also, in cases that don't require singleton bean definitions, the parent could package and provide common jars to children, e.g., we set the parent module's classloader as the parent classloader, eliminating the need to install common jars in an HDFS path (basically the approach I described https://jira.spring.io/browse/XD-2420)   MP : >> Also, in cases that don't require singleton bean definitions, the parent could package and provide common jars to children, e.g., we set the parent module's classloader as the parent classloader This approach does not offer some of the advantages offered by a central yaml config noted in the JIRA . But it is simpler in many ways. The developer just installs a parent module containing dependent jars and sets that as a parent in the child modules. This requires no additional infrastructure. To address the hadoop scenario we discussed, we would need another level of indirection so the parent of the hdfs modules is bound to the configured hadoop distro.   e.g. something like  parent = ${xd.hadoop.distro} in module properties  MF: Possibly the parent modules could go in the """"common"""" directory? They should be considered """"abstract"""" also - in the same sense as abstract bean definitions in a Spring context (and they should only be started on demand when needed by at least one concrete child module - then destroyed when the last child module is destroyed).  Maybe this would also allow us to wrap up those xml files that currently live in """"common"""" so that they are treated as parent modules?  MF: Yea, that sounds good wrt to common.  Also it might be a good idea to enable spring to throw an error if it finds more than one bean of the same name in the application context - i think that applies to searching in parent contexts as well.  this would avoid the 'last one wins' rule and give more deterministic behavior. ""","""""""Thinking about the UBS(?) scenario that MP described. They want all their Cassandra modules to share a connection, leading to the need for a parent context for those modules. We could introduce a parent module for this purpose. The module declares a parent in its properties which likely ends up as a parent module definition in the module definition. When the child module is deployed, its parent must be deployed first if it is not already (i.e., parent is a singleton per container). The module sets that as it's parent context.  We would have to make sure things happen in the correct order so the global context is the parent of the parent (ad infinitum). The alternative is to add a module parent context to the XD hierarchy which is extensible, but this is more elegant IMHO.  Also, in cases that don't require singleton bean definitions, the parent could package and provide common jars to children, e.g., we set the parent module's classloader as the parent classloader, eliminating the need to install common jars in an HDFS path (basically the approach I described https://jira.spring.io/browse/XD-2420)   MP : >> Also, in cases that don't require singleton bean definitions, the parent could package and provide common jars to children, e.g., we set the parent module's classloader as the parent classloader This approach does not offer some of the advantages offered by a central yaml config noted in the JIRA . But it is simpler in many ways. The developer just installs a parent module containing dependent jars and sets that as a parent in the child modules. This requires no additional infrastructure. To address the hadoop scenario we discussed, we would need another level of indirection so the parent of the hdfs modules is bound to the configured hadoop distro.   e.g. something like  parent = ${xd.hadoop.distro} in module properties  MF: Possibly the parent modules could go in the """"""""common"""""""" directory? They should be considered """"""""abstract"""""""" also - in the same sense as abstract bean definitions in a Spring context (and they should only be started on demand when needed by at least one concrete child module - then destroyed when the last child module is destroyed).  Maybe this would also allow us to wrap up those xml files that currently live in """"""""common"""""""" so that they are treated as parent modules?  MF: Yea, that sounds good wrt to common.  Also it might be a good idea to enable spring to throw an error if it finds more than one bean of the same name in the application context - i think that applies to searching in parent contexts as well.  this would avoid the 'last one wins' rule and give more deterministic behavior. """"""",,8.0
1,XD-2468,FEATURE,Done,MEDIUM,"""Kafka Profiling for Base & Distributed base benchmarks""","""Kafka Profiling for Base & Distributed base benchmarks""","""Kafka Profiling for Base & Distributed base benchmarks""",,5.0
1,XD-2467,FEATURE,Done,MEDIUM,"""Implement a Spark Streaming Driver application that can be controlled as an XD module instance""","""This should include lifecycle management, so that when the module's stream is undeployed, the Spark Streaming application should be stopped, etc.  Deploying a number of module instances should result in multiple receiver tasks, and those should bind to the bus using the consumer side partitioning metadata. ""","""""""This should include lifecycle management, so that when the module's stream is undeployed, the Spark Streaming application should be stopped, etc.  Deploying a number of module instances should result in multiple receiver tasks, and those should bind to the bus using the consumer side partitioning metadata. """"""",,8.0
1,XD-2466,FEATURE,Done,MEDIUM,"""Implement a dirt plugin for Spark Streaming support""","""Implement a dirt plugin for Spark Streaming support""","""Implement a dirt plugin for Spark Streaming support""",,5.0
1,XD-2462,FEATURE,Done,MEDIUM,"""Acceptance test for Kafka as a message bus""","""As a QA, I'd like to include acceptance test coverage for _Kafka_ as a message bus so that I can validate the functionality as part of every CI build.""","""""""As a QA, I'd like to include acceptance test coverage for _Kafka_ as a message bus so that I can validate the functionality as part of every CI build.""""""",,5.0
1,XD-2458,MAINTENANCE,Done,MEDIUM,"""Update Base AMI to be a HVM""","""Update Base AMI to be a HVM""","""Update Base AMI to be a HVM""",,3.0
1,XD-2456,FEATURE,Done,MEDIUM,"""Acceptance test for """"spark-app"""" batch job""","""As a QA, I'd like to include acceptance test coverage for _spark-app_ batch job so that I can validate the functionality as part of every CI build. ""","""""""As a QA, I'd like to include acceptance test coverage for _spark-app_ batch job so that I can validate the functionality as part of every CI build. """"""",,5.0
1,XD-2433,FEATURE,Done,MEDIUM,"""Implement a Spark Streaming Receiver that binds to the MessageBus""","""Implement a Spark Streaming Receiver that binds to the MessageBus""","""Implement a Spark Streaming Receiver that binds to the MessageBus""",,8.0
1,XD-2432,FEATURE,Done,MEDIUM,"""Define developer-facing interfaces for Spark Streaming modules""","""Define developer-facing interfaces for Spark Streaming modules""","""Define developer-facing interfaces for Spark Streaming modules""",,3.0
1,XD-2431,FEATURE,Done,MEDIUM,"""Workaround latest boot snapshot issue""","""* The workaround explicitly updates spring-core (latest boot needs it) * merges all application.yml documents that are not profile-specific under on spring: key (the latest boot requires it, at least for now. Boot may go back, see spring-projects/spring-boot#2022""","""""""* The workaround explicitly updates spring-core (latest boot needs it) * merges all application.yml documents that are not profile-specific under on spring: key (the latest boot requires it, at least for now. Boot may go back, see spring-projects/spring-boot#2022""""""",,3.0
1,XD-2430,FEATURE,Done,MEDIUM,"""Create a Sqoop job and required batch tasklet integration code""","""Based on the POC from XD-2124 we should create the actual implementation.  Things to consider to store in step context: - capture Log output/MapReduce job counters - capture last-value from incremental imports ""","""""""Based on the POC from XD-2124 we should create the actual implementation.  Things to consider to store in step context: - capture Log output/MapReduce job counters - capture last-value from incremental imports """"""",,8.0
1,XD-2429,BUG,Done,MEDIUM,"""Bind Producer Before Consumer""","""{quote}   Here is the full exception:   org.springframework.messaging.MessageDeliveryException: Dispatcher has no subscribers for channel 'ResourceConfiguredModule [name=filter, type=processor, group=request-rate, index=0 @58b0f318]:use-expression,default,admin,singlenode,hsqldbServer:9393.output'.; nested exception is org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribers   and here is that stream:   topic:httpstartstop > filter --expression=payload.getHttpStartStop().getPeerType().name().equals('Client') | requestRateAggregator | appMetricsSplitter | router --expression='topic:app-request-rate-'+#jsonPath(payload,'$.appId') [2:59 PM] <USER> @MarkFisher  @IlayaperumalGopinathan @PatrickPeralta  This looks like another (not fixed by the previous fix) timing problem with taps when using singlenode. The tap is started before the tap stream is deployed. But it's not clear to me how the filter module could be deployed/bound as a consumer before the requestRateAggregator [3:08 PM] <USER> I see the problem: AbstractMessageBusBinderPlugin.bindConsumerAndProducers() binds the consumer before the producer - this is the wrong order for a passive component such as the filter. /cc @DavidTuranski {quote}""","""""""{quote}   Here is the full exception:   org.springframework.messaging.MessageDeliveryException: Dispatcher has no subscribers for channel 'ResourceConfiguredModule [name=filter, type=processor, group=request-rate, index=0 @58b0f318]:use-expression,default,admin,singlenode,hsqldbServer:9393.output'.; nested exception is org.springframework.integration.MessageDispatchingException: Dispatcher has no subscribers   and here is that stream:   topic:httpstartstop > filter --expression=payload.getHttpStartStop().getPeerType().name().equals('Client') | requestRateAggregator | appMetricsSplitter | router --expression='topic:app-request-rate-'+#jsonPath(payload,'$.appId') [2:59 PM] <USER> @MarkFisher  @IlayaperumalGopinathan @PatrickPeralta  This looks like another (not fixed by the previous fix) timing problem with taps when using singlenode. The tap is started before the tap stream is deployed. But it's not clear to me how the filter module could be deployed/bound as a consumer before the requestRateAggregator [3:08 PM] <USER> I see the problem: AbstractMessageBusBinderPlugin.bindConsumerAndProducers() binds the consumer before the producer - this is the wrong order for a passive component such as the filter. /cc @DavidTuranski {quote}""""""",,1.0
1,XD-2428,FEATURE,Done,MEDIUM,"""Mysql Libraries not shipped with XD by default""","""The reference states the following:  """"The JDBC driver jars for the HSQLDB, MySql, and Postgres are already on the XD classpath""""  It looks like this is true for Postgres and HSQLDB, but I can't see a driver for MySQL shipped with the distribution.""","""""""The reference states the following:  """"""""The JDBC driver jars for the HSQLDB, MySql, and Postgres are already on the XD classpath""""""""  It looks like this is true for Postgres and HSQLDB, but I can't see a driver for MySQL shipped with the distribution.""""""",,0.0
